title,price_mad,breed,gender,age,height_cm,url,location
"Hanoverian, Gelding, 8 years, 17 hh",374500,Hanoverian,Gelding,8.0,,https://www.ehorses.com/hanoverian-gelding-8years-17-hh-dressagehorses-leisurehorses-haiger/4745124.html,"Haiger, DE"
"PRE, Gelding, 4 years, 15,1 hh, Grey",95230,Andalusian,Gelding,4.0,,https://www.ehorses.com/pre-gelding-4years-151-hh-grey-leisurehorses-working-equitation-horses-baroquehorses-dressagehorses-stipsdorf/4630675.html,"Stipsdorf, DE"
"PRE, Gelding, 5 years, Palomino",353500,Andalusian,Gelding,5.0,,https://www.ehorses.com/pre-gelding-5years-palomino-dressagehorses-working-equitation-horses-showhorses-baroquehorses-madison-ga/4486133.html,"Madison, GA, US"
"PRE Mix, Gelding, 6 years, 16 hh, Black",393900,Andalusian,Gelding,6.0,,https://www.ehorses.com/pre-gelding-6years-16-hh-black-dressagehorses-doma-vaquera-working-equitation-horses-baroquehorses-madison-ga/4486169.html,"Madison, GA, US"
"PRE Mix, Stallion, 6 years, 16,1 hh, Grey",588500,Andalusian,Stallion,6.0,,https://www.ehorses.com/pre-stallion-6years-161-hh-grey-dressagehorses-navas-del-madrono/4597773.html,"Navas Del Madroño, ES"
"Oldenburg, Mare, 7 years, 16 hh, Brown",214000,Oldenburg,Mare,7.0,,https://www.ehorses.com/oldenburg-mare-7years-16-hh-brown-dressagehorses-breedinghorses-hepstedt/4234278.html,"Hepstedt, DE"
"Andalusian Mix, Gelding, 11 years, 15,1 hh, Perlino",80250,Andalusian,Gelding,11.0,,https://www.ehorses.com/andalusian-gelding-11years-151-hh-perlino-baroquehorses-working-equitation-horses-leisurehorses-dressagehorses-bredene/4486431.html,"Bredene, BE"
"New Forest Pony, Mare, 7 years, 13,2 hh, Black",61524,Pony,Mare,7.0,,https://www.ehorses.com/new-forest-pony-mare-7years-132-hh-black-leisurehorses-achtmaal/4744986.html,"Achtmaal, NL"
"Lusitano, Stallion, 6 years, 15,2 hh, Pearl",85600,Lusitano,Stallion,6.0,,https://www.ehorses.com/lusitano-stallion-6years-152-hh-pearl-dressagehorses-breedinghorses-sire-caldas-de-reis-casco-urbano/4506862.html,"Caldas De Reis (Casco Urbano), ES"
"Oldenburg, Gelding, 5 years, 17 hh, Bay-Dark",321000,Oldenburg,Gelding,5.0,,https://www.ehorses.com/oldenburg-gelding-5years-17-hh-bay-dark-dressagehorses-vechta/4702038.html,"Vechta, DE"
"PRE Mix, Gelding, 5 years, 15,1 hh, Dun",230049,Andalusian,Gelding,5.0,,https://www.ehorses.com/pre-gelding-5years-151-hh-dun-dressagehorses-working-equitation-horses-baroquehorses-leisurehorses-krumbach/4663719.html,"Krumbach, DE"
"Westphalian, Mare, 11 years, Chestnut-Red",133750,Westphalian,Mare,11.0,,https://www.ehorses.com/westphalian-mare-11years-chestnut-red-dressagehorses-breedinghorses-leisurehorses-kleinenberg/4713699.html,"Kleinenberg, DE"
"KWPN, Gelding, 6 years, 16,1 hh, Grey",187250,KWPN,Gelding,6.0,,https://www.ehorses.com/kwpn-gelding-6years-161-hh-grey-showjumpers-leisurehorses-mor/4660282.html,"Mór, HU"
"Hanoverian, Mare, 10 years, 16,1 hh, Brown",101650,Hanoverian,Mare,10.0,,https://www.ehorses.com/hanoverian-mare-10years-161-hh-brown-dressagehorses-leisurehorses-mor/4703850.html,"Mor, HU"
"Westphalian, Gelding, 5 years, 16,1 hh, Grey",187250,Westphalian,Gelding,5.0,,https://www.ehorses.com/westphalian-gelding-5years-161-hh-grey-showjumpers-equitation-portugesa-mor/4721176.html,"Mor, HU"
